City,DateTime,Temperature,Precipitation,Surface_Runoff
Thimphu,20-08-2010 15:00,13.95451866,2.077295032,43.09880017
Thimphu,20-08-2010 18:00,29.53611611,15.48384341,34.2516766
Thimphu,20-08-2010 21:00,8.197911181,8.178385532,35.52093735
Thimphu,21-08-2010 00:00,15.82525009,14.38504418,14.98429533
Thimphu,21-08-2010 03:00,21.30613802,7.155214711,46.15353012
Thimphu,21-08-2010 06:00,18.27172961,5.804843154,3.793518511
Thimphu,21-08-2010 09:00,9.36362484,11.3416409,35.35600842
Thimphu,21-08-2010 12:00,33.63103743,11.97638397,34.35756953
Thimphu,21-08-2010 15:00,23.59427914,18.05933489,15.81956277
Thimphu,21-08-2010 18:00,23.09661785,19.19969534,1.349286714
Thimphu,21-08-2010 21:00,13.12937257,15.19981351,24.0259053
Thimphu,22-08-2010 00:00,10.05145812,11.4758448,26.23842224
Thimphu,22-08-2010 03:00,18.62359686,6.900729394,3.574312066
Thimphu,22-08-2010 06:00,23.12369827,10.39341274,29.68262215
Thimphu,22-08-2010 09:00,5.073205467,1.745405664,9.217154096
Thimphu,22-08-2010 12:00,18.45316099,16.1771924,13.04653475
Thimphu,22-08-2010 15:00,29.25021311,4.781563667,37.70307006
Thimphu,22-08-2010 18:00,31.22694569,16.34762416,37.18075603
Thimphu,22-08-2010 21:00,6.153286791,6.67004431,10.62911272
Thimphu,23-08-2010 00:00,19.23762917,7.15033811,31.27228374
Thimphu,23-08-2010 03:00,21.97232291,8.674002288,38.60311716
Thimphu,23-08-2010 06:00,5.444157521,17.32863341,1.144572623
Thimphu,23-08-2010 09:00,18.56047861,17.63879484,21.48185685
Thimphu,23-08-2010 12:00,27.67010209,8.118260881,42.69531586
Thimphu,23-08-2010 15:00,34.97690492,17.97604269,3.731727261
Thimphu,23-08-2010 18:00,9.447685556,10.88293285,48.11846522
Thimphu,23-08-2010 21:00,17.1897314,5.613133554,48.28396917
Thimphu,24-08-2010 00:00,26.26357212,15.43165689,6.42621581
Thimphu,24-08-2010 03:00,12.8768481,10.12214093,37.08544143
Thimphu,24-08-2010 06:00,15.41855906,4.16496837,22.42060804
Thimphu,24-08-2010 09:00,17.72893032,17.47209259,46.75451057
Thimphu,24-08-2010 12:00,10.06443859,5.661914265,39.51520539
Thimphu,24-08-2010 15:00,12.35146454,5.366425648,34.1554075
Thimphu,24-08-2010 18:00,20.32500719,14.10174071,4.556664384
Thimphu,24-08-2010 21:00,20.12614087,13.48963792,24.24604556
Thimphu,25-08-2010 00:00,8.834491801,2.764346465,29.81198302
Thimphu,25-08-2010 03:00,9.321332374,6.144928982,22.61782369
Thimphu,25-08-2010 06:00,22.79949668,5.379696196,20.85711912
Thimphu,25-08-2010 09:00,16.03475168,2.031689467,40.38427007
Thimphu,25-08-2010 12:00,27.27157124,15.7041556,8.21891019
Thimphu,25-08-2010 15:00,20.52636882,6.672176942,18.07638153
Thimphu,25-08-2010 18:00,6.97416746,18.92216588,47.04527108
Thimphu,25-08-2010 21:00,17.24951348,17.10314542,17.1753499
Thimphu,26-08-2010 00:00,21.78250791,14.91764504,26.63014142
Thimphu,26-08-2010 03:00,9.914261492,7.642804154,38.21567298
Thimphu,26-08-2010 06:00,28.42589566,6.824466248,27.48330254
Thimphu,26-08-2010 09:00,11.21354138,5.096569851,8.095753314
Thimphu,26-08-2010 12:00,18.13767359,14.42571557,44.08012238
Thimphu,26-08-2010 15:00,21.34097394,13.07549801,14.07429018
Thimphu,26-08-2010 18:00,11.06188049,7.974529524,28.38655485
Thimphu,26-08-2010 21:00,6.006854862,1.932818541,31.90773056
Thimphu,27-08-2010 00:00,10.97929378,9.1218327,46.88927473
Thimphu,27-08-2010 03:00,30.87815881,1.367727146,3.876690166
Thimphu,27-08-2010 06:00,9.357473438,2.416442751,13.43697171
Thimphu,27-08-2010 09:00,16.16200519,1.750555911,23.56552069
Thimphu,27-08-2010 12:00,20.89474405,13.2657485,20.91061858
Thimphu,27-08-2010 15:00,13.87684269,12.89927522,45.64861237
Thimphu,27-08-2010 18:00,16.89473814,5.939394087,36.16825437
Thimphu,27-08-2010 21:00,31.31822372,19.20005211,11.78714753
Thimphu,28-08-2010 00:00,14.08316987,18.1266309,14.22953792
Thimphu,28-08-2010 03:00,15.36791491,12.82527554,28.8387338
Thimphu,28-08-2010 06:00,31.33555186,12.27578671,24.95510931
Thimphu,28-08-2010 09:00,7.218423533,19.50302538,21.69348557
Thimphu,28-08-2010 12:00,22.17739118,10.09037152,37.160314
Thimphu,28-08-2010 15:00,24.39353272,6.919142117,26.4820988
Thimphu,28-08-2010 18:00,29.78112451,12.70576456,47.77483797
Thimphu,28-08-2010 21:00,27.61833183,9.755277192,40.54352319
Thimphu,29-08-2010 00:00,18.26570692,4.342465282,31.85574977
Thimphu,29-08-2010 03:00,15.61683558,0.594766409,11.48966151
Thimphu,29-08-2010 06:00,10.01235563,15.91782575,36.60902727
Thimphu,29-08-2010 09:00,23.43572206,18.69317903,9.72734138
Thimphu,29-08-2010 12:00,9.895860848,18.19076793,32.69755395
Thimphu,29-08-2010 15:00,21.72803622,14.82388495,14.80189427
Thimphu,29-08-2010 18:00,22.84652311,8.595289646,16.0416491
Thimphu,29-08-2010 21:00,31.28934844,3.29716917,1.876468312
Thimphu,30-08-2010 00:00,15.7731046,4.048251063,40.7404185
Thimphu,30-08-2010 03:00,8.799025898,18.75602886,9.209339666
Thimphu,30-08-2010 06:00,31.67775375,3.450708768,3.349003416
Thimphu,30-08-2010 09:00,19.63542862,7.191734554,30.29395334
Thimphu,30-08-2010 12:00,24.22159925,18.69415582,47.68317667
Thimphu,30-08-2010 15:00,19.84927851,4.252482303,13.11611818
Thimphu,30-08-2010 18:00,7.990849396,5.66947303,45.65797548
Thimphu,30-08-2010 21:00,15.93806388,12.62746019,49.08092389
Thimphu,31-08-2010 00:00,8.202089277,15.53001913,35.28482955
Thimphu,31-08-2010 03:00,29.57120351,2.829671944,25.58725519
Thimphu,31-08-2010 06:00,23.96002481,15.22566858,35.91897533
Thimphu,31-08-2010 09:00,22.12899187,9.436439537,47.1440522
Thimphu,31-08-2010 12:00,10.4534445,4.166385016,6.442580814
Thimphu,31-08-2010 15:00,8.38015882,17.48242168,30.71967606
Thimphu,31-08-2010 18:00,33.05274263,17.74861485,15.72521112
Thimphu,31-08-2010 21:00,24.23954763,7.650810495,43.93264516
Thimphu,01-09-2010 00:00,27.02754406,2.557276487,13.41112879
Thimphu,01-09-2010 03:00,24.7273654,4.998074598,27.16789588
Thimphu,01-09-2010 06:00,12.32761092,13.68227736,4.675761413
Thimphu,01-09-2010 09:00,26.63676721,6.806463787,23.22253686
Thimphu,01-09-2010 12:00,19.50730185,3.968101122,47.16579695
Thimphu,01-09-2010 15:00,5.004888081,7.517685329,7.297985725
Thimphu,01-09-2010 18:00,15.79773948,2.168542452,19.55663143
Thimphu,01-09-2010 21:00,10.8163849,11.1203215,1.585907217
Thimphu,02-09-2010 00:00,20.18293312,5.726974962,16.75146191
Thimphu,02-09-2010 03:00,15.64042844,13.08913666,38.13084442
Thimphu,02-09-2010 06:00,14.89113212,18.50733856,37.56561075
Thimphu,02-09-2010 09:00,17.11512162,2.046286907,28.45666386
Thimphu,02-09-2010 12:00,23.41296043,2.812495758,42.74919917
Thimphu,02-09-2010 15:00,16.44284613,3.132165472,26.5230587
Thimphu,02-09-2010 18:00,17.66121357,12.87893301,9.455972579
Thimphu,02-09-2010 21:00,5.622910076,9.58159865,8.702718059
Thimphu,03-09-2010 00:00,9.69343939,13.59071028,13.67977526
Thimphu,03-09-2010 03:00,30.19966162,10.34332568,30.79595583
Thimphu,03-09-2010 06:00,14.62717369,4.553917008,8.789404664
Thimphu,03-09-2010 09:00,26.21245864,13.8136774,25.14116153
Thimphu,03-09-2010 12:00,28.43927574,16.0715805,22.66680319
Thimphu,03-09-2010 15:00,24.53464659,18.25088513,4.991077742
Thimphu,03-09-2010 18:00,5.363875058,9.519895699,17.25524005
Thimphu,03-09-2010 21:00,7.610199251,3.080397342,13.61744081
Thimphu,04-09-2010 00:00,7.981882704,6.449684189,7.507196357
Thimphu,04-09-2010 03:00,23.74081913,13.96281032,38.9990107
Thimphu,04-09-2010 06:00,31.09297939,0.161646957,9.643559657
Thimphu,04-09-2010 09:00,29.4397436,0.70672816,33.60662306
Thimphu,04-09-2010 12:00,10.42270348,10.1779039,48.1529996
Thimphu,04-09-2010 15:00,24.46095097,7.427603012,34.7611962
Thimphu,04-09-2010 18:00,5.166861151,19.01492248,17.87785609
Thimphu,04-09-2010 21:00,34.4034893,13.56064386,15.08019364
Thimphu,05-09-2010 00:00,23.45800656,7.666964719,32.49706786
Thimphu,05-09-2010 03:00,28.71981975,9.468838888,11.88374285
Thimphu,05-09-2010 06:00,34.44359355,8.311673854,9.643005843
Thimphu,05-09-2010 09:00,27.17639987,13.14006053,41.01322729
Thimphu,05-09-2010 12:00,5.050286864,7.011561588,16.41196479
Thimphu,05-09-2010 15:00,32.71513424,7.058398533,26.83431823
Thimphu,05-09-2010 18:00,5.105756813,16.18212728,6.584959059
Thimphu,05-09-2010 21:00,31.46997389,14.72867467,28.26311043
Thimphu,06-09-2010 00:00,27.47258295,15.87851594,37.83531122
Thimphu,06-09-2010 03:00,24.8269062,17.62573031,21.72811154
Thimphu,06-09-2010 06:00,21.98500972,19.39066627,19.24008662
Thimphu,06-09-2010 09:00,27.5275096,7.896925561,24.03838621
Thimphu,06-09-2010 12:00,15.06900174,3.146216684,48.63795876
Thimphu,06-09-2010 15:00,18.4191696,5.659012739,32.66787733
Thimphu,06-09-2010 18:00,8.327902364,10.91379489,29.13173936
Thimphu,06-09-2010 21:00,10.87863862,19.1963237,30.1392494
Thimphu,07-09-2010 00:00,11.67851454,16.68545168,16.04484748
Thimphu,07-09-2010 03:00,26.89728136,12.60465196,8.82446439
Thimphu,07-09-2010 06:00,7.834267318,12.18948537,33.7467973
Thimphu,07-09-2010 09:00,8.931739345,3.53705173,3.454427074
Thimphu,07-09-2010 12:00,9.034957328,11.80273082,10.831151
Thimphu,07-09-2010 15:00,13.65984419,11.14949074,21.29307242
Thimphu,07-09-2010 18:00,30.35670887,11.4641171,7.471194145
Thimphu,07-09-2010 21:00,16.52960329,5.24939308,13.69023375
Thimphu,08-09-2010 00:00,12.69403889,8.425730327,7.47120018
Thimphu,08-09-2010 03:00,12.5717558,14.05918338,41.54462411
Thimphu,08-09-2010 06:00,5.412655984,1.760777912,42.89731485
Thimphu,08-09-2010 09:00,11.43962309,6.31230382,17.5173047
Thimphu,08-09-2010 12:00,30.97629027,3.338874267,40.81442466
Thimphu,08-09-2010 15:00,19.03074479,15.68503295,34.71457881
Thimphu,08-09-2010 18:00,26.9630013,2.365548727,16.13011506
Thimphu,08-09-2010 21:00,11.8148402,2.605839334,32.32247952
Thimphu,09-09-2010 00:00,25.85394944,2.915465346,38.65691369
Thimphu,09-09-2010 03:00,13.60479817,7.598250802,49.66947584
Thimphu,09-09-2010 06:00,10.75956063,2.450602668,14.15695521
Thimphu,09-09-2010 09:00,32.9541581,2.488994977,31.18125392
Thimphu,09-09-2010 12:00,28.79247991,18.45517182,24.4235445
Thimphu,09-09-2010 15:00,18.73070615,16.56940484,10.59608935
Thimphu,09-09-2010 18:00,18.86473834,12.7908779,35.30456633
Thimphu,09-09-2010 21:00,8.35537759,17.35653333,41.09413641
Thimphu,10-09-2010 00:00,14.51147666,9.579983476,19.81799214
Thimphu,10-09-2010 03:00,34.43296034,11.72143561,14.25277126
Thimphu,10-09-2010 06:00,27.37841636,16.45065816,36.5803189
Thimphu,10-09-2010 09:00,7.505630835,5.825939385,18.75939186
Thimphu,10-09-2010 12:00,11.506228,9.678831498,16.6554112
Thimphu,10-09-2010 15:00,6.093849474,13.07579396,22.36240626
Thimphu,10-09-2010 18:00,5.843280266,18.66468248,32.90076457
Thimphu,10-09-2010 21:00,7.218374084,17.79899545,21.62219671
Thimphu,11-09-2010 00:00,12.18813632,1.015538012,37.49628169
Thimphu,11-09-2010 03:00,34.07963219,3.787739512,21.4288192
Thimphu,11-09-2010 06:00,12.125301,11.49215236,43.69353217
Thimphu,11-09-2010 09:00,8.920922002,6.034381094,9.068301868
Thimphu,11-09-2010 12:00,11.86022821,2.685602062,32.09694497
Thimphu,11-09-2010 15:00,6.305010746,14.60673513,7.96410576
Thimphu,11-09-2010 18:00,13.00034536,6.971081961,19.67156679
Thimphu,11-09-2010 21:00,10.18771872,9.827370657,44.84352864
Thimphu,12-09-2010 00:00,18.76178308,0.654281875,18.80668419
Thimphu,12-09-2010 03:00,17.09426779,5.738578397,15.50268272
Thimphu,12-09-2010 06:00,10.96777393,19.13786024,26.94276178
Thimphu,12-09-2010 09:00,21.10282322,8.569509687,31.2290445
Thimphu,12-09-2010 12:00,17.69800972,13.8103902,5.322420709
Thimphu,12-09-2010 15:00,5.890404755,11.29228644,36.97069714
Thimphu,12-09-2010 18:00,25.07041996,8.033002546,1.157621893
Thimphu,12-09-2010 21:00,8.624262374,7.901410786,33.55347617
Thimphu,13-09-2010 00:00,14.36135384,10.67882788,9.600718528
Thimphu,13-09-2010 03:00,10.08695914,14.88119487,22.48137778
Thimphu,13-09-2010 06:00,33.47107328,4.304912018,22.94034177
Thimphu,13-09-2010 09:00,10.6485961,5.19349635,32.36284534
Thimphu,13-09-2010 12:00,32.28890375,2.655682447,7.349682795
Thimphu,13-09-2010 15:00,33.57393565,14.75189636,16.32835079
Thimphu,13-09-2010 18:00,17.20798909,15.79906805,35.24224913
Thimphu,13-09-2010 21:00,23.28547123,17.3078817,16.30805065
Thimphu,14-09-2010 00:00,11.33768559,8.254703767,1.365992358
Thimphu,14-09-2010 03:00,20.21859092,7.368116586,7.464620025
Thimphu,14-09-2010 06:00,31.26457561,3.96885361,35.59225355
Thimphu,14-09-2010 09:00,26.171684,0.947541406,21.9544306
Thimphu,14-09-2010 12:00,19.29126188,16.36870286,31.5976847
Thimphu,14-09-2010 15:00,6.899689676,9.030524792,15.74187794
Thimphu,14-09-2010 18:00,10.12843769,5.593253471,42.17087963
Thimphu,14-09-2010 21:00,23.59994547,8.764932695,36.30387828
Thimphu,15-09-2010 00:00,34.04667368,18.55058968,5.745911308
Thimphu,15-09-2010 03:00,14.96837821,6.331236195,28.13851225
Thimphu,15-09-2010 06:00,7.71240269,18.44219773,39.34386746
Thimphu,15-09-2010 09:00,8.683041934,5.159943433,8.010116414
Thimphu,15-09-2010 12:00,19.32967608,17.81342674,32.5867171
Thimphu,15-09-2010 15:00,23.16579771,1.582377286,45.40842933
Thimphu,15-09-2010 18:00,13.42269342,18.01267505,23.24732531
Thimphu,15-09-2010 21:00,20.86340036,12.13948922,15.13696765
Thimphu,16-09-2010 00:00,30.0666738,19.17115313,14.89138093
Thimphu,16-09-2010 03:00,5.004215854,10.55969682,30.0496171
Thimphu,16-09-2010 06:00,6.904727578,13.49060998,15.31124116
Thimphu,16-09-2010 09:00,33.76000372,15.65015591,4.556492089
Thimphu,16-09-2010 12:00,33.63107045,4.621853497,40.11803454
Thimphu,16-09-2010 15:00,24.29840886,10.77236302,46.70051553
Thimphu,16-09-2010 18:00,23.17626061,17.18859589,41.55720868
Thimphu,16-09-2010 21:00,25.16525814,9.858302659,5.809620401
Thimphu,17-09-2010 00:00,9.619845236,10.70288479,17.27810711
Thimphu,17-09-2010 03:00,11.23542461,19.34502524,43.07195963
Thimphu,17-09-2010 06:00,17.90852388,17.43468125,3.913627814
Thimphu,17-09-2010 09:00,7.976823278,18.96596286,34.7511552
Thimphu,17-09-2010 12:00,27.92932924,16.67451963,3.607967892
Thimphu,17-09-2010 15:00,26.53453242,7.200322588,41.0820381
Thimphu,17-09-2010 18:00,16.63067073,15.37552374,45.16325355
Thimphu,17-09-2010 21:00,15.17871797,9.440364338,27.33379261
Thimphu,18-09-2010 00:00,25.63527351,16.89769391,11.30910908
Thimphu,18-09-2010 03:00,33.36917208,15.73308445,7.83718556
Thimphu,18-09-2010 06:00,15.0751929,5.102122496,8.792096519
Thimphu,18-09-2010 09:00,24.34200049,1.409297859,30.33976766
Thimphu,18-09-2010 12:00,29.83137036,7.301701335,24.99401086
Thimphu,18-09-2010 15:00,9.324280658,14.43614943,45.52855747
Thimphu,18-09-2010 18:00,26.98286784,2.547553569,17.92755938
Thimphu,18-09-2010 21:00,10.19598167,11.82975711,36.40269881
Thimphu,19-09-2010 00:00,34.2594152,10.10805237,32.22653572
Thimphu,19-09-2010 03:00,8.1972449,3.189544051,12.35303765
Thimphu,19-09-2010 06:00,6.629908994,8.222706357,47.60833049
Thimphu,19-09-2010 09:00,24.58754007,8.777058177,25.20010585
Thimphu,19-09-2010 12:00,9.3987574,2.025140771,13.69245701
Thimphu,19-09-2010 15:00,14.19486474,2.544669917,34.87892786
Thimphu,19-09-2010 18:00,32.69529054,3.57027146,42.06833372
Thimphu,19-09-2010 21:00,13.9497113,12.17727107,5.346230648
Thimphu,20-09-2010 00:00,12.17898541,3.245781801,8.902618432
Thimphu,20-09-2010 03:00,33.00397442,7.340476962,10.6081356
Thimphu,20-09-2010 06:00,10.1387896,13.49130166,36.20592078
Thimphu,20-09-2010 09:00,34.39272075,12.55897374,23.48149924
Thimphu,20-09-2010 12:00,11.72441991,0.882757565,44.15856025
Thimphu,20-09-2010 15:00,28.66564791,15.94371811,16.78056609
Thimphu,20-09-2010 18:00,15.72773846,15.69456201,34.69072978
Thimphu,20-09-2010 21:00,24.48821115,11.13842298,19.04979061
Thimphu,21-09-2010 00:00,27.23780218,7.282067637,37.00042045
Thimphu,21-09-2010 03:00,10.71277329,11.85011728,18.50875292
Thimphu,21-09-2010 06:00,29.85733335,10.42202321,31.57673259
Thimphu,21-09-2010 09:00,7.497714211,9.955273544,39.25585901
Thimphu,21-09-2010 12:00,30.79960722,14.45127628,21.5100903
Thimphu,21-09-2010 15:00,12.72428753,7.844112558,28.51836273
Thimphu,21-09-2010 18:00,5.174018662,18.24894803,17.84217727
Thimphu,21-09-2010 21:00,28.90421357,10.7360616,33.44725013
Thimphu,22-09-2010 00:00,27.78492968,5.829407006,30.69807083
Thimphu,22-09-2010 03:00,27.54936347,15.44143599,21.3841598
Thimphu,22-09-2010 06:00,26.85545383,6.10781392,7.089040179
Thimphu,22-09-2010 09:00,8.387623454,10.16347335,19.77974593
Thimphu,22-09-2010 12:00,11.97345901,7.884452588,21.18032293
Thimphu,22-09-2010 15:00,21.60719473,1.252634956,45.49302959
Thimphu,22-09-2010 18:00,16.16603495,12.3460451,16.01362036
Thimphu,22-09-2010 21:00,27.8502776,9.228064367,16.76796177
Thimphu,23-09-2010 00:00,33.91424231,17.31761821,9.836105903
Thimphu,23-09-2010 03:00,26.01920217,15.11094819,2.693286677
Thimphu,23-09-2010 06:00,33.8289111,4.736149948,45.51032751
Thimphu,23-09-2010 09:00,24.62211595,10.29097745,39.50605649
Thimphu,23-09-2010 12:00,25.25082204,14.83093741,43.03738633
Thimphu,23-09-2010 15:00,19.13545535,8.572013013,45.08911279
Thimphu,23-09-2010 18:00,28.93568278,0.482981093,33.03710692
Thimphu,23-09-2010 21:00,32.1171367,13.70330768,28.118596
Thimphu,24-09-2010 00:00,10.27670755,19.01650232,31.69113153
Thimphu,24-09-2010 03:00,8.030785893,18.56012126,26.31366201
Thimphu,24-09-2010 06:00,9.716754659,4.608021639,48.42275631
Thimphu,24-09-2010 09:00,18.09899375,8.451515248,24.82224164
Thimphu,24-09-2010 12:00,26.01561157,7.363900875,21.6310944
Thimphu,24-09-2010 15:00,27.38354949,9.277816114,35.96504694
Thimphu,24-09-2010 18:00,33.86652573,19.2542502,22.90331686
Thimphu,24-09-2010 21:00,12.0266462,5.09953028,41.14187653
Thimphu,25-09-2010 00:00,7.391603445,0.90424048,34.38943398
Thimphu,25-09-2010 03:00,32.30340011,4.692982049,3.67420816
Thimphu,25-09-2010 06:00,31.85862739,7.147785018,27.93632146
Thimphu,25-09-2010 09:00,30.08742297,5.075064751,30.45985958
Thimphu,25-09-2010 12:00,34.74529324,14.85206088,20.46968998
Thimphu,25-09-2010 15:00,28.04055109,0.533278175,11.55165638
Thimphu,25-09-2010 18:00,27.34035211,5.318496184,7.179567189
Thimphu,25-09-2010 21:00,13.79912551,3.509562563,21.61165056
Thimphu,26-09-2010 00:00,8.736224363,16.77030745,39.21879829
Thimphu,26-09-2010 03:00,14.20916911,10.44654614,42.89670506
Thimphu,26-09-2010 06:00,32.87066186,1.91263559,36.37900845
Thimphu,26-09-2010 09:00,9.063781257,0.498670671,4.868281907
Thimphu,26-09-2010 12:00,22.27640555,7.604605623,6.815077002
Thimphu,26-09-2010 15:00,19.22980199,10.21379912,39.58235341
Thimphu,26-09-2010 18:00,24.90985899,9.372736423,16.89248106
Thimphu,26-09-2010 21:00,5.060256337,16.65763085,14.08228443
Thimphu,27-09-2010 00:00,11.39655731,14.71855629,4.510815759
Thimphu,27-09-2010 03:00,12.87855771,8.757661862,22.63755506
Thimphu,27-09-2010 06:00,9.735435743,0.898405154,24.05615871
Thimphu,27-09-2010 09:00,15.72392276,5.768502002,14.26081427
Thimphu,27-09-2010 12:00,20.12530391,0.531140804,6.198033243
Thimphu,27-09-2010 15:00,14.75612254,9.648307262,34.99753697
Thimphu,27-09-2010 18:00,13.79320933,13.37419418,19.97035264
Thimphu,27-09-2010 21:00,28.24161505,9.664314872,27.52812885
Thimphu,28-09-2010 00:00,18.05210893,2.744565905,9.387188954
Thimphu,28-09-2010 03:00,17.01483722,2.066508398,7.869382169
Thimphu,28-09-2010 06:00,23.71205329,12.70150962,7.244389286
Thimphu,28-09-2010 09:00,30.61455447,17.14883942,19.6067391
Thimphu,28-09-2010 12:00,19.93883646,16.0507624,38.372645
Thimphu,28-09-2010 15:00,15.88244157,6.410240891,33.55276943
Thimphu,28-09-2010 18:00,15.90559175,13.82007386,7.351668167
Thimphu,28-09-2010 21:00,25.16117019,15.72440687,45.32563763
Thimphu,29-09-2010 00:00,18.68548863,11.25005073,15.15660309
Thimphu,29-09-2010 03:00,9.514825351,3.544884851,42.38410243
Thimphu,29-09-2010 06:00,21.24422867,7.588571194,43.33354823
Thimphu,29-09-2010 09:00,8.413998155,11.92521028,39.74680226
Thimphu,29-09-2010 12:00,8.747530618,2.498902367,2.635321342
Thimphu,29-09-2010 15:00,33.25878408,13.87440844,4.500558565
Thimphu,29-09-2010 18:00,25.13773478,6.141876816,6.357334725
Thimphu,29-09-2010 21:00,34.76660025,3.679672104,40.12846064
Thimphu,30-09-2010 00:00,31.4421181,10.65352437,48.82413999
Thimphu,30-09-2010 03:00,8.596017823,19.22130735,4.462295863
Thimphu,30-09-2010 06:00,19.32019817,17.11503737,28.10638862
Thimphu,30-09-2010 09:00,22.50380125,3.3035874,49.23303465
Thimphu,30-09-2010 12:00,11.93374556,17.19269872,47.87122592
Thimphu,30-09-2010 15:00,13.42334817,14.63723499,4.938327081
Thimphu,30-09-2010 18:00,27.24335932,9.738301239,6.778804223
Thimphu,30-09-2010 21:00,31.83924259,13.60930028,9.260935384
Thimphu,01-10-2010 00:00,20.98421613,6.584850377,35.81761193
Thimphu,01-10-2010 03:00,23.82386572,3.871938239,12.86350232
Thimphu,01-10-2010 06:00,26.13632402,13.53572294,16.29995679
Thimphu,01-10-2010 09:00,19.34723309,9.397189333,7.097671052
Thimphu,01-10-2010 12:00,23.63173204,5.362300969,23.53493267
Thimphu,01-10-2010 15:00,7.152823538,12.31944499,42.14035075
Thimphu,01-10-2010 18:00,22.08778848,11.97648095,33.99206883
Thimphu,01-10-2010 21:00,10.89010219,1.468925912,42.8459844
Thimphu,02-10-2010 00:00,30.39823494,10.93839827,10.6564413
Thimphu,02-10-2010 03:00,29.51732998,4.482875143,43.18485922
Thimphu,02-10-2010 06:00,17.71304637,1.244041091,41.02681978
Thimphu,02-10-2010 09:00,21.81881923,6.435326379,23.19366768
Thimphu,02-10-2010 12:00,31.58599557,4.14280224,6.085669571
Thimphu,02-10-2010 15:00,28.5437026,12.47152638,43.62850325
Thimphu,02-10-2010 18:00,14.40222743,11.26891416,3.078634196
Thimphu,02-10-2010 21:00,30.40033085,3.904554924,6.616321328
Thimphu,03-10-2010 00:00,19.53656754,14.92378305,11.27860423
Thimphu,03-10-2010 03:00,12.00416673,6.380322706,40.74349384
Thimphu,03-10-2010 06:00,27.42063183,5.470111015,13.50154437
Thimphu,03-10-2010 09:00,32.19311723,12.33485537,12.02410082
Thimphu,03-10-2010 12:00,9.21149507,1.416472933,13.0712175
Thimphu,03-10-2010 15:00,26.60091438,7.495956939,48.28628316
Thimphu,03-10-2010 18:00,14.72772499,3.088998158,9.653100226
Thimphu,03-10-2010 21:00,19.65361285,18.7554167,45.11371926
Thimphu,04-10-2010 00:00,10.49948679,15.11421973,37.86658279
Thimphu,04-10-2010 03:00,9.959063763,6.034099354,4.725891754
Thimphu,04-10-2010 06:00,7.24577602,8.897890236,24.71720181
Thimphu,04-10-2010 09:00,5.982346624,19.32795366,24.82918015
Thimphu,04-10-2010 12:00,28.63520569,12.73515106,31.34630707
Thimphu,04-10-2010 15:00,14.09398837,17.75352678,15.68714837
Thimphu,04-10-2010 18:00,33.54528091,0.884368298,6.620256647
Thimphu,04-10-2010 21:00,26.79700851,12.21308065,36.13614714
Thimphu,05-10-2010 00:00,24.24845216,10.59136032,2.528190545
Thimphu,05-10-2010 03:00,29.26737875,10.25193841,6.184938241
Thimphu,05-10-2010 06:00,10.77464157,13.27386128,4.773632871
Thimphu,05-10-2010 09:00,31.08445143,15.83564021,16.00967617
Thimphu,05-10-2010 12:00,31.50534883,17.71500702,42.05427215
Thimphu,05-10-2010 15:00,14.22966377,13.15165996,23.11972187
Thimphu,05-10-2010 18:00,21.16649957,8.252827866,1.195416789
Thimphu,05-10-2010 21:00,5.299252395,15.47968859,47.3728073
Thimphu,06-10-2010 00:00,11.88817298,10.93197917,15.99597805
Thimphu,06-10-2010 03:00,19.32633863,2.451176204,36.54496215
Thimphu,06-10-2010 06:00,20.48757798,6.243608164,33.51486337
Thimphu,06-10-2010 09:00,20.33731578,8.145235374,27.12657963
Thimphu,06-10-2010 12:00,33.61031755,1.478686565,46.27498459
Thimphu,06-10-2010 15:00,8.789995399,4.206783121,48.97984675
Thimphu,06-10-2010 18:00,29.30137039,7.09911042,20.83135811
Thimphu,06-10-2010 21:00,13.97345079,4.580901198,3.9829723
Thimphu,07-10-2010 00:00,6.01008251,10.08179281,26.97516894
Thimphu,07-10-2010 03:00,27.84687959,1.993027119,26.22091881
Thimphu,07-10-2010 06:00,32.7338301,17.06791913,27.19388473
Thimphu,07-10-2010 09:00,9.009028581,3.205407319,24.38954422
Thimphu,07-10-2010 12:00,23.52062335,19.57448037,41.73333727
Thimphu,07-10-2010 15:00,17.43104305,7.068326196,1.660863218
Thimphu,07-10-2010 18:00,5.231452662,9.541338046,4.395050654
Thimphu,07-10-2010 21:00,9.690833277,19.60953049,36.14494566
Thimphu,08-10-2010 00:00,18.56753447,17.17186285,9.693345067
Thimphu,08-10-2010 03:00,16.67951264,5.965538266,49.77770005
Thimphu,08-10-2010 06:00,32.03310756,10.56906682,21.77793915
Thimphu,08-10-2010 09:00,34.94328807,4.205974069,20.98637864
Thimphu,08-10-2010 12:00,26.35306048,14.10628933,29.13797566
Thimphu,08-10-2010 15:00,33.55669384,5.010669039,28.86278809
Thimphu,08-10-2010 18:00,29.31433836,4.725991991,43.68628327
Thimphu,08-10-2010 21:00,24.1738307,7.683304535,32.73691718
Thimphu,09-10-2010 00:00,32.84186596,19.76469533,14.79027684
Thimphu,09-10-2010 03:00,32.27222927,0.867867634,1.356411007
Thimphu,09-10-2010 06:00,23.04850157,9.684749213,23.98996901
Thimphu,09-10-2010 09:00,12.02198847,11.98948164,1.830222225
